date,customer_id,item
2025-12-04,2769,Sofa
2026-01-04,2493,Dinner table
2025-12-14,2553,Bed
2025-11-10,237,Bed
2025-12-29,3708,Dinner table
2025-12-19,7136,Bed
2026-02-07,5864,Sofa
2026-02-11,7001,Sofa
2026-02-09,1415,Sofa
2025-12-16,6289,Dinner table
2026-02-09,4637,Dinner table
2026-01-11,4848,Dinner table
2026-01-03,6181,Bed
2025-11-23,2413,Dinner table
2026-01-13,3483,Bed
2026-02-05,5505,Dinner table
2026-02-09,8010,Dinner table
2026-01-16,1760,Bed
2025-11-10,1455,Sofa
2025-12-28,1494,Dinner table
2025-11-22,1757,Sofa
2025-11-17,7026,Sofa
2026-01-07,1338,Bed
2025-11-16,6581,Dinner table
2025-11-15,5124,Bed
2025-11-23,7952,Bed
2026-01-31,9014,Sofa
2025-12-06,6046,Dinner table
2025-11-25,7868,Sofa
2025-11-20,5240,Dinner table
2026-01-15,5438,Dinner table
2025-11-18,2083,Bed
2026-02-09,1328,Sofa
2026-01-24,683,Bed
2025-11-28,805,Bed
2025-11-23,5926,Sofa
2025-11-12,6658,Bed
2025-12-02,3839,Sofa
2025-12-25,2682,Dinner table
2025-11-20,146,Dinner table
2025-11-19,3840,Bed
2026-02-16,6397,Sofa
2025-12-23,1505,Sofa
2025-12-10,917,Sofa
2025-12-25,445,Dinner table
2026-02-10,6999,Sofa
2025-11-20,6604,Sofa
2026-02-09,8838,Bed
2025-12-08,9245,Sofa
2025-12-22,9162,Sofa
2026-01-04,1488,Dinner table
2026-01-28,4704,Dinner table
2025-11-22,6805,Dinner table
2026-02-15,4291,Sofa
2026-01-25,7400,Sofa
2025-11-15,8131,Dinner table
2025-12-08,7305,Bed
2025-12-20,7518,Dinner table
2026-02-04,3580,Dinner table
2025-11-27,1631,Bed
2025-12-13,951,Bed
2026-02-10,3091,Dinner table
2026-01-11,9268,Bed
2025-12-09,2519,Dinner table
2025-11-20,2544,Dinner table
2025-11-22,1903,Dinner table
2026-02-01,1476,Dinner table
2026-01-30,2260,Sofa
2025-11-23,669,Dinner table
2026-01-10,24,Sofa
2026-02-01,2712,Bed
2025-11-20,986,Sofa
2026-02-17,1423,Sofa
2026-02-06,6019,Bed
2025-12-09,4283,Dinner table
2025-11-28,7922,Dinner table
2025-12-21,8022,Bed
2026-02-09,173,Sofa
2026-01-04,7578,Sofa
2026-01-08,2650,Dinner table
2025-12-17,8368,Dinner table
2026-01-28,1000,Sofa
2025-12-25,3016,Dinner table
2025-12-28,8119,Sofa
2025-12-03,7819,Sofa
2025-12-10,5231,Dinner table
2025-12-19,1390,Sofa
2025-11-11,8938,Bed
2025-12-18,8018,Bed
2025-12-25,4196,Sofa
2025-11-22,1271,Bed
2026-01-22,2049,Sofa
2025-11-14,8054,Bed
2026-01-18,2103,Dinner table
2025-12-07,6566,Sofa
2025-12-01,7611,Dinner table
2025-12-04,6076,Bed
2025-12-12,5047,Dinner table
2026-01-24,759,Dinner table
2025-12-10,3004,Dinner table
2026-01-24,8524,Dinner table
2025-12-20,8798,Dinner table
2025-12-05,6804,Dinner table
2026-01-06,1567,Dinner table
2026-01-10,7735,Bed
2026-01-13,2950,Dinner table
2025-11-29,4837,Bed
2026-01-12,1571,Bed
2025-12-06,2307,Bed
2026-02-10,8935,Sofa
2026-01-03,8315,Bed
2025-12-20,7758,Bed
2025-12-05,3791,Dinner table
2025-12-05,6823,Dinner table
2025-12-17,8888,Bed
2026-01-22,4604,Bed
2025-12-24,2293,Bed
2025-12-17,3825,Sofa
2026-01-14,4798,Sofa
2025-12-24,6817,Dinner table
2025-12-23,7109,Bed
2026-02-16,6510,Bed
2025-12-31,7458,Bed
2025-11-23,6976,Bed
2025-11-11,7008,Bed
2025-11-23,6665,Dinner table
2026-02-06,2726,Dinner table
2026-02-13,2344,Sofa
2025-11-29,1837,Dinner table
2025-11-26,542,Dinner table
2026-01-30,1021,Sofa
2025-12-18,1881,Bed
2026-01-31,9008,Bed
2025-12-26,57,Dinner table
2025-12-06,2580,Sofa
2025-12-14,6725,Dinner table
2025-12-19,3897,Sofa
2026-01-17,4238,Sofa
2026-02-09,4532,Bed
2026-01-13,4095,Sofa
2026-02-07,4582,Bed
2025-12-12,8238,Sofa
2025-12-26,7579,Dinner table
2026-02-02,2053,Bed
2026-02-17,3180,Dinner table
2025-11-13,2264,Bed
2025-12-19,5852,Bed
2025-12-16,6236,Dinner table
2026-01-24,3405,Dinner table
2025-12-22,5811,Dinner table
2025-12-20,6524,Dinner table
2025-12-07,3144,Sofa
2026-01-14,4968,Dinner table
2026-02-05,6080,Dinner table
2026-02-05,1612,Sofa
2025-12-27,356,Dinner table
2025-12-27,1081,Bed
2025-12-21,3856,Bed
2026-01-01,5769,Dinner table
2026-01-31,4630,Sofa
2026-02-16,1182,Dinner table
2025-11-28,4091,Bed
2025-12-08,2824,Sofa
2026-01-14,7518,Sofa
2026-01-04,7634,Dinner table
2025-12-14,4527,Dinner table
2026-01-31,5594,Dinner table
2025-12-14,8747,Bed
2025-11-19,3796,Dinner table
2025-12-08,5769,Dinner table
2025-12-30,6758,Dinner table
2026-01-23,3281,Dinner table
2026-01-18,8072,Dinner table
2026-01-16,9345,Dinner table
2026-01-18,3461,Sofa
2025-11-27,6013,Dinner table
2026-01-05,2446,Sofa
2025-11-18,7714,Sofa
2025-11-14,3149,Dinner table
2025-12-06,5600,Bed
2025-12-02,8831,Dinner table
2025-11-30,959,Sofa
2026-01-09,7489,Dinner table
2026-02-13,6956,Dinner table
2025-12-13,569,Sofa
2025-11-13,6472,Bed
2025-12-31,2631,Sofa
2026-01-19,653,Dinner table
2026-01-28,8882,Bed
2025-12-28,4619,Dinner table
2025-11-20,4945,Dinner table
2026-01-10,5193,Dinner table
2026-01-22,785,Dinner table
2025-12-18,2389,Dinner table
2025-11-14,8820,Bed
2025-12-30,5483,Dinner table
2026-01-09,7814,Sofa
2025-12-11,7794,Sofa
2025-12-19,9281,Dinner table
2025-12-29,4691,Bed
2026-01-30,589,Dinner table
2026-02-05,4982,Sofa
2025-11-13,312,Dinner table
2026-02-08,2693,Bed
2025-12-09,98,Bed
2025-12-28,4522,Bed
2026-01-15,1256,Dinner table
2026-01-01,5897,Bed
2025-11-22,1183,Bed
2025-12-13,4631,Sofa
2026-01-16,3423,Bed
2026-02-15,4283,Bed
2026-02-15,4366,Sofa
2026-01-18,4502,Bed
2025-11-17,1177,Sofa
2025-12-03,876,Dinner table
2026-01-06,6019,Dinner table
2025-12-28,5146,Sofa
2026-01-24,7399,Sofa
2025-11-24,6983,Bed
2026-01-09,7284,Dinner table
2026-02-05,3113,Sofa
2026-02-02,7879,Sofa
2026-02-11,3500,Dinner table
2025-12-27,6947,Bed
2026-01-31,3008,Sofa
2025-11-22,6330,Bed
2025-11-27,2844,Sofa
2026-01-04,8170,Dinner table
2026-02-12,4677,Dinner table
2026-01-09,3655,Bed
2026-01-25,1046,Sofa
2025-12-11,6705,Sofa
2025-11-11,284,Bed
2025-12-02,4657,Sofa
2026-01-24,1316,Bed
2026-01-11,8827,Bed
2025-12-25,8110,Sofa
2026-02-16,3419,Sofa
2026-01-09,5992,Bed
2025-11-10,5346,Sofa
2026-01-31,5038,Bed
2026-01-06,340,Bed
2025-12-27,8898,Dinner table
2026-01-07,3048,Bed
2025-12-25,2964,Dinner table
2026-01-22,4045,Dinner table
2025-12-04,4647,Dinner table
2025-12-09,5047,Bed
2025-12-18,7129,Sofa
2025-12-28,5013,Bed
2026-01-11,8237,Sofa
2025-12-04,5209,Sofa
2025-12-01,1618,Bed
2025-12-09,6856,Bed
2026-01-20,9263,Sofa
2026-01-22,1350,Dinner table
2026-02-15,9305,Bed
2026-02-15,1888,Sofa
2026-02-01,3429,Dinner table
2026-01-27,8357,Bed
2025-11-16,2756,Sofa
2026-01-02,3368,Dinner table
2025-12-28,3162,Dinner table
2026-01-08,944,Sofa
2025-12-21,1392,Bed
2025-12-12,2435,Dinner table
2025-11-25,6059,Bed
2025-11-17,492,Bed
2026-01-25,8938,Dinner table
2025-11-13,6759,Sofa
2026-01-23,5548,Sofa
2025-12-03,672,Bed
2026-01-03,254,Dinner table
2026-02-16,1886,Dinner table
2026-01-09,7153,Dinner table
2025-11-11,2638,Bed
2026-01-13,3820,Dinner table
2026-01-28,319,Sofa
2025-12-01,4020,Dinner table
2026-01-06,6608,Bed
2025-11-27,9294,Bed
2025-12-15,4302,Bed
2026-02-15,7423,Bed
2026-01-28,6909,Dinner table
2026-01-07,2727,Dinner table
2025-11-30,7717,Bed
2025-11-21,7975,Sofa
2025-12-12,2060,Bed
2026-01-28,8955,Bed
2026-01-10,2346,Dinner table
2025-12-20,4911,Bed
2025-12-09,5900,Bed
2025-11-29,917,Bed
2025-12-17,8423,Sofa
2026-01-29,7431,Dinner table
2025-12-09,361,Bed
2026-01-17,5117,Sofa
2025-11-11,2978,Sofa
2025-11-19,6940,Dinner table
2026-01-03,7872,Bed
2026-01-06,2518,Sofa
2026-01-05,3017,Bed
2026-01-09,4961,Dinner table
2026-01-07,3487,Sofa
2025-11-20,5146,Dinner table
2026-02-10,7904,Dinner table
2025-12-27,6784,Sofa
2025-12-10,8055,Dinner table
2026-02-10,1088,Sofa
2026-01-12,8513,Sofa
2025-12-03,230,Dinner table
2025-12-07,3932,Dinner table
2026-02-17,8203,Bed
2026-02-01,1461,Dinner table
2025-12-10,5689,Dinner table
2025-11-30,3156,Sofa
2025-11-29,6561,Bed
2025-11-23,4527,Dinner table
2025-11-23,1464,Sofa
2026-02-09,4938,Dinner table
2026-01-15,315,Sofa
2025-11-20,4641,Sofa
2026-01-29,648,Sofa
2025-12-09,7494,Dinner table
2026-01-17,6715,Dinner table
2025-12-09,7322,Sofa
2025-12-12,7400,Bed
2026-01-04,4155,Sofa
2025-11-27,7261,Dinner table
2026-02-06,4890,Sofa
2025-11-12,3010,Dinner table
2026-01-31,7526,Sofa
2026-01-22,273,Sofa
2026-01-11,2253,Dinner table
2025-12-09,1020,Sofa
2025-12-14,4620,Sofa
2026-02-06,5564,Bed
2025-12-25,3401,Dinner table
2025-11-26,6336,Dinner table
2025-12-29,177,Sofa
2025-12-21,898,Bed
2025-11-10,7895,Dinner table
2025-12-20,8239,Dinner table
2025-12-02,6350,Sofa
2026-01-12,4643,Dinner table
2026-01-17,7362,Dinner table
2026-01-09,1153,Dinner table
2026-01-09,6732,Dinner table
2025-11-21,9323,Bed
2026-02-14,1337,Bed
2026-01-22,4031,Dinner table
2025-12-22,4331,Dinner table
2025-12-28,3264,Bed
2026-01-25,3997,Bed
2025-11-26,2480,Bed
2026-01-10,5993,Dinner table
2025-11-21,1774,Sofa
2026-01-25,7348,Dinner table
2026-01-25,6907,Dinner table
2026-01-28,4906,Sofa
2026-02-13,483,Sofa
2025-12-17,5920,Bed
2025-12-24,3943,Bed
2026-02-13,7443,Dinner table
2026-02-12,2633,Dinner table
2026-01-05,1258,Dinner table
2026-01-12,768,Bed
2025-11-19,1469,Dinner table
2026-02-09,8804,Dinner table
2026-02-07,299,Sofa
2026-02-03,8061,Dinner table
2025-12-15,37,Bed
2026-02-09,4365,Bed
2025-11-23,3490,Sofa
2026-01-31,959,Bed
2025-12-05,4368,Bed
2026-01-06,4239,Dinner table
2026-02-04,8422,Bed
2026-01-24,7400,Dinner table
2025-11-30,1492,Sofa
2025-11-19,5681,Dinner table
2025-11-30,7213,Dinner table
2025-11-18,7080,Sofa
2025-12-29,603,Dinner table
2025-11-29,4783,Bed
2026-02-05,2625,Sofa
2025-12-08,1692,Sofa
2026-02-14,1207,Dinner table
2026-01-22,2457,Bed
2025-11-27,1933,Sofa
2025-11-20,7073,Bed
2026-01-30,1380,Bed
2026-01-04,6396,Dinner table
2025-12-18,2058,Dinner table
2026-01-25,3201,Bed
2025-12-27,7768,Bed
2026-02-13,3319,Sofa
2025-12-09,4638,Bed
2025-11-17,2401,Bed
2025-11-24,4848,Sofa
2026-01-25,6945,Sofa
2026-01-05,3306,Sofa
2025-12-30,4434,Dinner table
2025-12-30,1955,Bed
2025-12-21,8668,Bed
2026-01-06,3263,Dinner table
2026-01-21,8835,Bed
2025-12-03,2270,Dinner table
2025-12-16,926,Dinner table
2026-01-17,1154,Bed
2026-01-26,9092,Sofa
2025-12-12,3675,Sofa
2026-01-29,5755,Sofa
2026-02-10,6314,Dinner table
2025-12-08,731,Bed
2025-11-27,7689,Sofa
2026-01-28,764,Dinner table
2026-01-27,7575,Sofa
2026-02-08,2745,Sofa
2026-01-16,9216,Dinner table
2026-01-08,2725,Dinner table
2026-02-15,6941,Bed
2026-01-18,1588,Dinner table
2026-01-25,4130,Bed
2025-12-09,7655,Sofa
2026-01-21,6741,Dinner table
2025-12-03,3192,Sofa
2025-11-27,459,Dinner table
2026-01-13,3400,Dinner table
2025-12-04,1140,Bed
2026-01-01,5048,Dinner table
2025-11-15,5516,Bed
2026-01-08,2078,Dinner table
2026-02-09,6783,Bed
2026-01-25,4690,Bed
2025-12-31,2610,Bed
2025-12-08,201,Sofa
2025-12-30,7830,Dinner table
2025-12-23,7702,Bed
2026-01-29,3423,Dinner table
2025-12-08,6714,Dinner table
2025-11-17,2475,Dinner table
2026-01-20,9140,Sofa
2025-12-19,4613,Dinner table
2025-12-21,9191,Bed
2025-12-11,2022,Bed
2025-12-31,3275,Sofa
2025-11-21,580,Dinner table
2025-12-25,8607,Bed
2025-11-11,8691,Dinner table
2026-01-28,3648,Dinner table
2025-12-25,2189,Sofa
2025-12-05,2566,Dinner table
2026-01-18,5991,Sofa
2026-01-15,8581,Bed
2025-12-15,6381,Dinner table
2025-11-19,6492,Bed
2025-12-28,2586,Bed
2025-12-23,4868,Bed
2025-11-25,6238,Dinner table
2025-12-10,6525,Sofa
2025-12-27,4483,Sofa
2026-02-02,9219,Dinner table
2025-11-26,327,Sofa
2026-01-15,8490,Bed
2026-01-01,8982,Sofa
2026-02-05,1256,Bed
2026-02-17,1916,Bed
2025-12-04,450,Sofa
2025-12-19,4140,Bed
2026-01-31,7244,Bed
2026-01-04,7394,Sofa
2026-02-14,8073,Dinner table
2026-01-04,6585,Bed
2025-12-27,7172,Sofa
2026-02-02,3639,Bed
2026-01-02,5111,Sofa
2025-11-14,3983,Sofa
2025-11-14,434,Sofa
2025-11-17,8788,Bed
2026-02-03,5911,Sofa
2026-01-19,7412,Sofa
2026-02-17,7791,Bed
2025-11-21,8942,Sofa
2026-02-10,7711,Dinner table
2025-12-04,4279,Bed
2026-02-12,7449,Dinner table
2025-11-22,7042,Dinner table
2025-12-02,3174,Dinner table
2026-01-22,8948,Bed
2026-01-16,3546,Bed
2025-11-28,3736,Dinner table
2025-12-20,661,Bed
2025-11-12,957,Sofa
2026-01-06,6177,Dinner table
2026-01-28,216,Dinner table
2025-12-02,1013,Dinner table
2026-02-05,3606,Sofa
2026-02-13,8208,Bed
2025-12-23,6929,Bed
2025-12-21,3482,Sofa
2025-12-22,940,Sofa
2026-01-17,3552,Sofa
2026-02-13,2251,Sofa
2025-12-02,1551,Sofa
2025-11-23,1439,Dinner table
2025-12-30,2552,Dinner table
2026-01-07,7994,Bed
2026-01-28,718,Bed
2026-02-10,6990,Dinner table
2025-12-01,6786,Bed
2025-11-18,6538,Bed
2026-02-14,2646,Dinner table
2026-01-07,4946,Sofa
2025-12-04,3462,Dinner table
2026-01-22,1803,Bed
2025-12-18,5110,Sofa
2025-11-16,9113,Bed
2025-12-24,3515,Bed
2025-12-27,8723,Bed
2025-12-11,6744,Dinner table
2025-12-07,6449,Bed
2025-12-25,8035,Dinner table
2026-02-08,2140,Dinner table
2026-02-14,6184,Bed
2025-12-03,111,Sofa
2026-01-23,2894,Sofa
2025-12-09,7682,Sofa
2026-02-06,7825,Dinner table
2025-12-16,387,Dinner table
2026-02-12,2748,Sofa
2025-12-25,5435,Bed
2026-02-10,3298,Bed
2026-01-05,5497,Bed
2025-12-08,4281,Dinner table
2025-12-22,1648,Sofa
2025-11-12,8444,Dinner table
2025-11-26,9157,Dinner table
2025-12-09,7150,Bed
2026-01-18,7837,Dinner table
2025-12-04,6291,Dinner table
2025-12-05,3488,Bed
2026-01-14,1077,Sofa
2026-01-02,2100,Bed
2025-12-12,3819,Bed
2026-02-16,5526,Sofa
2026-01-20,3178,Bed
2026-01-30,869,Sofa
2026-01-05,5654,Dinner table
2026-01-17,3977,Sofa
2026-02-14,3251,Bed
2025-11-25,7820,Bed
2025-11-10,2527,Bed
2025-12-17,5588,Dinner table
2025-12-15,4960,Dinner table
2026-01-16,4289,Bed
2026-01-07,2606,Sofa
2026-02-14,690,Dinner table
2025-11-18,5251,Bed
2025-11-12,8353,Bed
2026-02-08,1094,Sofa
2025-11-13,7015,Dinner table
2026-01-30,2434,Dinner table
2026-01-15,6967,Bed
2026-01-12,4506,Bed
2026-01-27,6713,Dinner table
2025-12-27,5845,Dinner table
2026-01-22,8147,Sofa
2025-11-22,1267,Sofa
2025-12-02,4670,Dinner table
2026-02-17,6263,Dinner table
2025-12-22,3049,Bed
2025-11-22,1948,Sofa
2026-02-06,5002,Bed
2026-01-30,5016,Bed
2026-02-04,5396,Dinner table
2026-01-28,6956,Sofa
2025-11-16,8552,Sofa
2026-02-16,1672,Bed
2025-11-28,3101,Dinner table
2025-11-18,5288,Sofa
2026-01-03,3665,Dinner table
2026-02-10,6656,Dinner table
2026-01-02,8621,Bed
2025-12-05,7417,Dinner table
2025-12-27,8808,Bed
2026-02-16,7370,Dinner table
2025-12-12,3561,Dinner table
2025-12-14,5551,Bed
2025-11-14,3385,Dinner table
2026-02-10,6787,Bed
2026-02-06,8546,Bed
2026-02-13,3256,Sofa
2025-11-21,6352,Dinner table
2025-12-09,5644,Bed
2025-11-10,5140,Dinner table
2025-11-21,988,Dinner table
2026-02-06,691,Dinner table
2025-11-30,4307,Bed
2026-02-15,1503,Dinner table
2026-02-16,813,Sofa
2026-01-23,4417,Bed
2026-02-14,6573,Dinner table
2025-12-29,3369,Sofa
2026-02-14,8288,Bed
2026-01-13,2022,Dinner table
2026-02-08,2079,Bed
2025-12-12,5343,Dinner table
2026-01-10,5979,Dinner table
2026-02-04,6991,Dinner table
2026-02-07,6751,Dinner table
2026-02-09,4144,Sofa
2025-12-10,3046,Dinner table
2026-01-19,4368,Dinner table
2025-12-05,2565,Dinner table
2026-01-30,5216,Bed
2026-02-04,7587,Sofa
2025-12-01,7751,Sofa
2025-12-18,6390,Bed
2025-12-27,2033,Sofa
2025-12-15,2757,Sofa
2025-12-09,4832,Dinner table
2025-11-23,8335,Sofa
2025-12-18,1228,Dinner table
2025-12-14,7232,Bed
2025-12-07,3407,Sofa
2026-01-08,1682,Bed
2025-12-13,3478,Dinner table
2026-01-16,2449,Sofa
2026-01-30,1315,Dinner table
2025-12-07,7498,Sofa
2026-02-17,1099,Dinner table
2025-12-29,744,Bed
2026-01-15,7800,Bed
2026-01-22,5064,Bed
2025-11-20,961,Sofa
2025-11-11,3922,Bed
2026-02-15,6174,Bed
2026-01-20,6963,Bed
2025-11-18,3056,Bed
2025-12-18,2918,Dinner table
2025-11-12,2238,Bed
2026-02-09,8728,Bed
2026-01-10,3531,Dinner table
2026-02-11,5604,Sofa
2026-01-27,326,Sofa
2026-01-14,7468,Bed
2025-11-15,2200,Dinner table
2026-01-15,4205,Dinner table
2026-02-15,7632,Bed
2026-02-12,1367,Sofa
2025-12-12,7974,Dinner table
2026-01-26,1166,Bed
2025-12-01,9325,Bed
2026-02-17,2237,Sofa
2025-11-13,1177,Sofa
2025-11-12,3503,Dinner table
2025-12-16,6169,Bed
2025-12-14,8934,Sofa
2025-11-12,5378,Bed
2025-11-23,525,Dinner table
2025-11-12,8984,Dinner table
2025-12-16,3985,Sofa
2025-11-26,6323,Sofa
2026-01-26,595,Dinner table
2026-01-17,3957,Bed
2026-01-06,3342,Dinner table
2026-01-30,8121,Dinner table
2025-11-18,3044,Bed
2025-12-14,5443,Bed
2026-01-14,2759,Dinner table
2025-12-11,4248,Sofa
2025-11-29,7127,Bed
2025-11-24,6489,Bed
2026-01-02,832,Sofa
2025-12-26,3717,Bed
2026-02-02,5192,Sofa
2025-12-30,7888,Bed
2026-02-05,2138,Sofa
2025-11-18,392,Sofa
2025-12-23,6361,Sofa
2026-02-16,6094,Sofa
2026-01-31,4481,Bed
2025-12-19,1153,Dinner table
2026-01-10,7040,Sofa
2025-11-16,4612,Bed
2026-01-01,7727,Sofa
2026-02-01,1109,Sofa
2025-11-29,5588,Bed
2026-02-14,7826,Bed
2026-02-02,4417,Bed
2026-01-03,2477,Dinner table
2025-11-20,2977,Dinner table
2025-11-21,2158,Sofa
2025-11-26,662,Sofa
2026-02-12,5689,Dinner table
2025-12-30,2142,Sofa
2026-01-15,1187,Bed
2025-12-07,4852,Bed
2025-11-21,5728,Dinner table
2026-02-03,4778,Sofa
2026-01-08,6860,Sofa
2026-01-24,7952,Bed
2025-12-17,7630,Bed
2025-11-21,4737,Bed
2025-11-30,8825,Dinner table
2026-01-20,1002,Bed
2025-12-29,2751,Bed
2026-01-29,6158,Bed
2026-01-18,4153,Dinner table
2025-12-13,8080,Bed
2025-12-30,7309,Dinner table
2026-01-20,3723,Dinner table
2025-12-21,4180,Dinner table
2025-11-16,7377,Sofa
2025-11-12,7501,Dinner table
2025-11-13,6247,Bed
2026-02-12,7410,Bed
2025-12-11,4513,Sofa
2025-11-23,2512,Sofa
2025-11-25,7447,Bed
2026-02-02,833,Bed
2026-01-23,4072,Sofa
2025-11-12,7281,Bed
2025-12-23,557,Sofa
2026-01-02,1746,Sofa
2026-01-29,2997,Bed
2025-12-31,2832,Bed
2026-01-15,3886,Bed
2025-11-25,5331,Sofa
2026-02-09,8905,Sofa
2026-02-05,5577,Sofa
2026-02-04,1595,Bed
2025-11-13,3032,Dinner table
2025-12-17,9014,Sofa
2025-11-29,1516,Sofa
2026-01-08,9116,Dinner table
2026-01-21,6778,Bed
2026-01-15,4822,Bed
2026-01-29,9,Sofa
2026-01-23,7441,Sofa
2026-02-13,5083,Sofa
2026-01-24,1560,Dinner table
2025-12-08,5001,Bed
2026-02-01,9350,Bed
2025-12-09,1839,Sofa
2025-12-20,5524,Sofa
2026-02-12,8769,Sofa
2026-01-29,7614,Sofa
2025-12-12,1929,Dinner table
2025-12-12,9084,Bed
2026-01-02,8828,Bed
2026-02-01,7795,Bed
2025-12-31,6435,Bed
2025-11-20,5087,Bed
2026-01-18,3876,Sofa
2026-02-04,2139,Bed
2025-12-26,4673,Bed
2026-01-22,3912,Dinner table
2025-12-10,7811,Dinner table
2025-11-19,4423,Bed
2026-01-30,5593,Bed
2025-11-15,2479,Sofa
2025-12-03,7221,Dinner table
2026-01-14,1920,Bed
2026-01-15,5782,Bed
2026-02-05,3569,Dinner table
2025-12-03,4997,Bed
2025-11-21,1023,Sofa
2026-01-27,3586,Dinner table
2025-11-10,8425,Sofa
2026-01-18,5906,Bed
2025-11-11,3860,Dinner table
2025-12-06,1793,Sofa
2025-11-28,5081,Dinner table
2025-12-27,7899,Sofa
2025-11-21,3567,Dinner table
2026-02-11,6911,Bed
2025-12-14,758,Dinner table
2026-02-02,603,Dinner table
2025-12-16,8737,Sofa
2026-01-21,6531,Bed
2025-11-26,263,Dinner table
2025-12-29,1931,Sofa
2025-11-30,3358,Dinner table
2025-11-24,2465,Sofa
2025-11-13,4058,Dinner table
2026-02-10,1275,Bed
2025-11-15,8983,Dinner table
2026-02-10,3284,Dinner table
2025-11-25,6188,Sofa
2026-01-06,9128,Sofa
2026-01-21,6508,Bed
2025-11-10,5212,Dinner table
2025-11-25,6469,Dinner table
2026-01-17,358,Sofa
2025-12-30,7936,Dinner table
2025-11-21,3683,Dinner table
2025-12-03,3761,Bed
2026-02-06,6838,Bed
2026-02-02,5576,Dinner table
2025-12-01,5308,Sofa
2026-01-06,5173,Bed
2025-11-20,7670,Bed
2025-12-17,8314,Dinner table
2026-02-01,2077,Sofa
2025-12-29,6014,Bed
2025-11-18,8296,Dinner table
2025-12-28,8955,Bed
2025-12-05,7917,Dinner table
2025-11-19,2651,Sofa
2025-12-11,4010,Dinner table
2026-01-23,4041,Bed
2025-11-18,6535,Dinner table
2026-02-06,7101,Sofa
2026-01-23,1082,Bed
2026-02-08,2921,Dinner table
2026-02-03,5611,Bed
2025-11-22,3221,Dinner table
2025-12-08,8816,Dinner table
2025-12-30,58,Dinner table
2025-11-20,3557,Sofa
2026-01-02,4683,Dinner table
2025-11-25,1148,Dinner table
2025-11-20,2823,Bed
2026-02-16,449,Sofa
2025-12-08,376,Sofa
2025-11-19,364,Dinner table
2025-11-14,6898,Dinner table
2026-01-13,1668,Sofa
2026-01-25,7306,Dinner table
2025-12-30,4247,Dinner table
2025-12-16,7108,Sofa
2025-12-23,2128,Sofa
2025-12-06,922,Sofa
2025-12-28,8911,Bed
2026-01-08,2523,Bed
2026-02-09,6151,Sofa
2025-11-23,2236,Sofa
2025-12-14,4432,Sofa
2026-01-06,7784,Sofa
2025-12-18,4822,Dinner table
2025-11-14,2510,Bed
2025-12-21,6820,Bed
2025-12-16,47,Bed
2026-02-12,3721,Sofa
2025-11-27,8546,Sofa
2026-01-13,5446,Dinner table
2026-02-08,2652,Sofa
2026-01-10,2711,Dinner table
2026-02-09,9294,Dinner table
2026-02-04,9146,Sofa
2025-11-16,5765,Dinner table
2026-01-12,2572,Sofa
2025-12-26,8812,Dinner table
2026-01-19,487,Dinner table
2025-12-13,5471,Dinner table
2026-01-22,7845,Bed
2026-01-01,6059,Bed
2025-12-09,1920,Dinner table
2026-01-08,6465,Sofa
2026-02-03,3292,Bed
2025-11-20,4972,Dinner table
2026-01-18,1028,Bed
2025-11-10,7876,Sofa
2026-01-08,1967,Dinner table
2026-01-11,2355,Dinner table
2026-02-17,7930,Bed
2026-02-16,1946,Bed
2026-01-19,6145,Bed
2025-11-28,3680,Sofa
2026-01-27,197,Sofa
2026-01-30,78,Sofa
2026-01-25,4897,Bed
2026-01-31,7350,Bed
2025-12-24,4722,Dinner table
2026-01-25,6045,Bed
2026-01-21,4990,Dinner table
2026-01-22,5665,Sofa
2026-02-16,5362,Sofa
2025-11-12,5323,Sofa
2026-02-08,6121,Dinner table
2025-11-29,2684,Sofa
2026-02-09,7948,Dinner table
2026-01-01,7897,Dinner table
2025-12-28,6887,Sofa
2025-12-17,4929,Sofa
2025-11-24,7517,Sofa
2025-11-27,3003,Dinner table
2026-02-03,5361,Sofa
2025-11-19,426,Dinner table
2025-12-07,1944,Dinner table
2026-01-07,6975,Bed
2025-12-28,2227,Sofa
2025-12-23,4477,Bed
2026-01-17,3254,Dinner table
2026-01-10,7132,Sofa
2025-12-08,6688,Bed
2026-02-08,3694,Bed
2025-12-29,3028,Dinner table
2025-12-10,378,Dinner table
2026-02-13,5881,Bed
2026-02-13,1068,Dinner table
2025-11-15,6661,Dinner table
2026-02-04,7232,Bed
2026-01-29,8482,Bed
2025-12-09,7632,Dinner table
2025-11-21,782,Dinner table
2026-02-02,5130,Bed
2026-02-07,7709,Bed
2025-12-26,6136,Bed
2026-01-28,2237,Sofa
2026-01-04,7979,Dinner table
2025-12-02,300,Sofa
2026-01-01,5049,Dinner table
2025-12-22,2338,Sofa
2026-01-26,5947,Dinner table
2026-02-03,4218,Bed
2025-12-08,7043,Sofa
2025-11-24,6963,Sofa
2025-12-21,6325,Bed
2025-11-15,2137,Dinner table
2025-12-31,3336,Sofa
2026-01-10,958,Dinner table
2026-01-01,5864,Sofa
2026-01-03,2609,Bed
2026-02-01,1047,Sofa
2025-11-30,8401,Dinner table
2026-01-03,9031,Bed
2026-01-24,1370,Bed
2026-01-15,4578,Bed
2025-11-12,7743,Sofa
2025-12-24,7650,Dinner table
2025-11-22,7852,Bed
2025-12-11,1941,Sofa
2026-01-29,7708,Bed
